Image,Component,Origin,License,Distributed by you?,Comments
scenescape-controller,libxcb-xfixes0:amd64:1.15-1ubuntu2,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-controller,libxcb-xinerama0:amd64:1.15-1ubuntu2,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-controller,libxcb-xinput0:amd64:1.15-1ubuntu2,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-controller,libxcb-xkb1:amd64:1.15-1ubuntu2,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-controller,libxcb1:amd64:1.15-1ubuntu2,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-controller,libxdmcp6:amd64:1:1.1.3-0ubuntu6,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-controller,libxerces-c3.2t64:amd64:3.2.4+debian-1.2ubuntu2,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-controller,libxext6:amd64:2:1.3.4-1build2,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-controller,libxfixes3:amd64:1:6.0.0-2build1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-controller,libxkbcommon-x11-0:amd64:1.6.0-1build1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-controller,libxkbcommon0:amd64:1.6.0-1build1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-controller,libxml2:amd64:2.9.14+dfsg-1.3ubuntu3.3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-controller,libxrender1:amd64:1:0.9.10-1.1build1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-controller,libxshmfence1:amd64:1.3-1build5,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-controller,libxxf86vm1:amd64:1:1.1.4-1build4,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-controller,x11-common:1:7.7+23ubuntu3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,curl:7.81.0-1ubuntu1.20,Ubuntu,MIT,Y,used
scenescape-manager,libbrotli1:amd64:1.0.9-2build6,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libcjson1:amd64:1.7.15-1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libdrm-amdgpu1:amd64:2.4.113-2~ubuntu0.22.04.1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libdrm-common:2.4.113-2~ubuntu0.22.04.1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libdrm-intel1:amd64:2.4.113-2~ubuntu0.22.04.1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libdrm-nouveau2:amd64:2.4.113-2~ubuntu0.22.04.1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libdrm-radeon1:amd64:2.4.113-2~ubuntu0.22.04.1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libdrm2:amd64:2.4.113-2~ubuntu0.22.04.1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libegl-mesa0:amd64:23.2.1-1ubuntu3.1~22.04.3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libegl1:amd64:1.4.0-1,Ubuntu,MIT,Y,used by open3d
scenescape-manager,libexpat1:amd64:2.4.7-1ubuntu0.6,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libgbm1:amd64:23.2.1-1ubuntu3.1~22.04.3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libgl1:amd64:1.4.0-1,Ubuntu,MIT,Y,used by opencv
scenescape-manager,libgl1-mesa-dri:amd64:23.2.1-1ubuntu3.1~22.04.3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libglapi-mesa:amd64:23.2.1-1ubuntu3.1~22.04.3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libglvnd0:amd64:1.4.0-1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libglx-mesa0:amd64:23.2.1-1ubuntu3.1~22.04.3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libglx0:amd64:1.4.0-1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libjansson4:amd64:2.13.1-1.1build3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,liblua5.3-0:amd64:5.3.6-1build1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libnghttp2-14:amd64:1.43.0-1ubuntu0.2,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libpciaccess0:amd64:0.16-3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libpsl5:amd64:0.21.0-1.2build2,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libsqlite3-0:amd64:3.37.2-2ubuntu0.5,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libwayland-client0:amd64:1.20.0-1ubuntu0.1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libwayland-server0:amd64:1.20.0-1ubuntu0.1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libx11-6:amd64:2:1.7.5-1ubuntu0.3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libx11-data:2:1.7.5-1ubuntu0.3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libx11-xcb1:amd64:2:1.7.5-1ubuntu0.3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libxau6:amd64:1:1.0.9-1build5,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libxcb-dri2-0:amd64:1.14-3ubuntu3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libxcb-dri3-0:amd64:1.14-3ubuntu3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libxcb-glx0:amd64:1.14-3ubuntu3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libxcb-present0:amd64:1.14-3ubuntu3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libxcb-randr0:amd64:1.14-3ubuntu3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libxcb-shm0:amd64:1.14-3ubuntu3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libxcb-sync1:amd64:1.14-3ubuntu3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libxcb-xfixes0:amd64:1.14-3ubuntu3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libxcb1:amd64:1.14-3ubuntu3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libxdmcp6:amd64:1:1.1.3-0ubuntu5,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libxext6:amd64:2:1.3.4-1build1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libxfixes3:amd64:1:6.0.0-1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libxml2:amd64:2.9.13+dfsg-1ubuntu0.7,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libxshmfence1:amd64:1.3-1build4,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libxslt1.1:amd64:1.1.34-4ubuntu0.22.04.4,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,libxxf86vm1:amd64:1:1.1.4-1build3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,python3-pkg-resources:59.6.0-1.2ubuntu0.22.04.3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,python3-setuptools:59.6.0-1.2ubuntu0.22.04.3,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,python3-wheel:0.37.1-2ubuntu0.22.04.1,Ubuntu,MIT,Y,indirect dependency automatically installed
scenescape-manager,axios,https://cdn.jsdelivr.net/npm/axios,MIT,Y,imported
scenescape-manager,bootstrap,https://github.com/twbs/bootstrap,MIT,Y,imported
scenescape-manager,Doxygen Awesome,https://raw.githubusercontent.com/jothepro/doxygen-awesome-css,MIT,Y,imported
scenescape-manager,glfx,https://cdn.jsdelivr.net/npm/glfx@0.0.4/glfx.min.js,MIT,Y,imported
scenescape-manager,jquery,https://code.jquery.com/,MIT,Y,imported
scenescape-manager,JSZip,https://cdnjs.cloudflare.com/ajax/libs/jszip/3.10.1,MIT,Y,imported
scenescape-manager,mqttjs,https://cdnjs.cloudflare.com/ajax/libs/mqtt/4.3.5/mqtt.min.js,MIT,Y,imported
scenescape-manager,tether,https://cdnjs.cloudflare.com/ajax/libs/tether/1.4.7/js,MIT,Y,imported
scenescape-manager,threejs,https://cdn.jsdelivr.net/npm/three@0.168.0,MIT,Y,imported
scenescape-manager,threejs projected material,https://unpkg.com/three-projected-material/build/ProjectedMaterial.module.js,MIT,Y,imported
scenescape-secrets,curl:7.81.0-1ubuntu1.20,Ubuntu,MIT,N,indirect dependency automatically installed
scenescape-secrets,libbrotli1:1.0.9-2build6,Ubuntu,MIT,N,indirect dependency automatically installed
scenescape-secrets,libexpat1:2.4.7-1ubuntu0.6,Ubuntu,MIT,N,indirect dependency automatically installed
scenescape-secrets,libnghttp2-14:1.43.0-1ubuntu0.2,Ubuntu,MIT,N,indirect dependency automatically installed
scenescape-secrets,libpsl5:0.21.0-1.2build2,Ubuntu,MIT,N,indirect dependency automatically installed
scenescape-camcalibration,addict==2.4.0,pypi,MIT,Y,imported
scenescape-camcalibration,attrs==25.3.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,beautifulsoup4==4.13.4,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,blinker==1.9.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,charset-normalizer==3.4.2,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,ConfigArgParse==1.7.1,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,contourpy==1.3.2,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,dash==3.2.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,durationpy==0.10,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,exceptiongroup==1.3.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,executing==2.2.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,fastjsonschema==2.21.1,pypi,MIT,Y,imported
scenescape-camcalibration,fonttools==4.59.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,gdown==5.2.0,pypi,MIT,Y,imported
scenescape-camcalibration,jedi==0.19.2,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,jsonschema==4.25.0,pypi,MIT,Y,imported
scenescape-camcalibration,jsonschema-specifications==2025.4.1,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,matplotlib-inline==0.1.7,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,narwhals==2.0.1,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,onvif-zeep==0.2.12,pypi,MIT,Y,imported in a utiliity script
scenescape-camcalibration,open3d-cpu==0.19.0,pypi,MIT,Y,imported
scenescape-camcalibration,opencv-python-headless==4.11.0.86,pypi,MIT,Y,imported
scenescape-camcalibration,parso==0.8.4,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,pip==22.0.2,pypi,MIT,Y,used
scenescape-camcalibration,platformdirs==4.3.8,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,plotly==6.2.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,pure_eval==0.2.3,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,pyparsing==3.2.3,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,pyquaternion==0.9.9,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,pytz==2025.2,pypi,MIT,Y,imported
scenescape-camcalibration,PyYAML==6.0.2,pypi,MIT,Y,imported
scenescape-camcalibration,referencing==0.36.2,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,rpds-py==0.26.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,setuptools==59.6.0,pypi,MIT,Y,imported
scenescape-camcalibration,six==1.17.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,soupsieve==2.7,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,stack-data==0.6.3,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,trimesh==4.7.1,pypi,MIT,Y,imported
scenescape-camcalibration,tzdata==2025.2,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,urllib3==2.5.0,pypi,MIT,Y,imported
scenescape-camcalibration,wcwidth==0.2.13,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,wheel==0.37.1,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,zeep==4.3.1,pypi,MIT,Y,indirect dependency. auto installed
scenescape-camcalibration,zipp==3.23.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,addict==2.4.0,pypi,MIT,Y,imported
scenescape-controller,attrs==25.3.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,blinker==1.9.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,charset-normalizer==3.4.2,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,ConfigArgParse==1.7.1,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,contourpy==1.3.3,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,dash==3.2.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,executing==2.2.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,fastjsonschema==2.21.1,pypi,MIT,Y,imported
scenescape-controller,fonttools==4.59.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,jedi==0.19.2,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,jsonschema==4.25.0,pypi,MIT,Y,imported
scenescape-controller,jsonschema-specifications==2025.4.1,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,matplotlib-inline==0.1.7,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,narwhals==2.0.1,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,ntplib==0.4.0,pypi,MIT,Y,imported
scenescape-controller,open3d-cpu==0.19.0,pypi,MIT,Y,imported
scenescape-controller,opencv-python-headless==4.11.0.86,pypi,MIT,Y,imported
scenescape-controller,orjson==3.11.1,pypi,MIT,Y,imported
scenescape-controller,parso==0.8.4,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,pip==24.0,pypi,MIT,Y,used
scenescape-controller,platformdirs==4.3.8,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,plotly==6.2.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,pure_eval==0.2.3,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,pyparsing==3.2.3,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,pyquaternion==0.9.9,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,pytz==2025.2,pypi,MIT,Y,imported
scenescape-controller,PyYAML==6.0.2,pypi,MIT,Y,imported
scenescape-controller,referencing==0.36.2,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,rpds-py==0.26.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,setuptools==68.1.2,pypi,MIT,Y,imported
scenescape-controller,six==1.17.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,stack-data==0.6.3,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,trimesh==4.7.1,pypi,MIT,Y,imported
scenescape-controller,tzdata==2025.2,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,urllib3==2.5.0,pypi,MIT,Y,imported
scenescape-controller,vdms==0.0.21,pypi,MIT,Y,imported
scenescape-controller,wcwidth==0.2.13,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,wheel==0.42.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-controller,zipp==3.23.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,addict==2.4.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,attrs==25.3.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,blinker==1.9.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,charset-normalizer==3.4.2,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,ConfigArgParse==1.7.1,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,contourpy==1.3.2,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,dash==3.2.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,django-axes==8.0.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,djangorestframework==3.16.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,durationpy==0.10,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,exceptiongroup==1.3.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,executing==2.2.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,fastjsonschema==2.21.1,pypi,MIT,Y,imported
scenescape-manager,fonttools==4.59.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,jedi==0.19.2,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,jsonschema==4.25.0,pypi,MIT,Y,imported
scenescape-manager,jsonschema-specifications==2025.4.1,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,matplotlib-inline==0.1.7,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,narwhals==2.0.1,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,onvif-zeep==0.2.12,pypi,MIT,Y,imported in a utiliity script
scenescape-manager,open3d-cpu==0.19.0,pypi,MIT,Y,imported
scenescape-manager,opencv-python-headless==4.11.0.86,pypi,MIT,Y,imported
scenescape-manager,parso==0.8.4,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,pip==22.0.2,pypi,MIT,Y,used
scenescape-manager,platformdirs==4.3.8,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,plotly==6.2.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,pure_eval==0.2.3,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,pyparsing==3.2.3,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,pyquaternion==0.9.9,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,pytz==2025.2,pypi,MIT,Y,imported
scenescape-manager,PyYAML==6.0.2,pypi,MIT,Y,imported
scenescape-manager,referencing==0.36.2,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,rpds-py==0.26.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,setuptools==59.6.0,pypi,MIT,Y,imported
scenescape-manager,six==1.17.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,stack-data==0.6.3,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,trimesh==4.7.1,pypi,MIT,Y,imported
scenescape-manager,tzdata==2025.2,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,urllib3==2.5.0,pypi,MIT,Y,imported
scenescape-manager,wcwidth==0.2.13,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,wheel==0.37.1,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,zeep==4.3.1,pypi,MIT,Y,indirect dependency. auto installed
scenescape-manager,zipp==3.23.0,pypi,MIT,Y,indirect dependency. auto installed
scenescape-model-installer,pip==23.0.1,pypi,MIT,N,used
scenescape-model-installer,setuptools==66.1.1,pypi,MIT,N,indirect dependency. auto installed
scenescape-model-installer,wheel==0.38.4,pypi,MIT,N,indirect dependency. auto installed
scenescape-camcalibration,libicu70:amd64:70.1-2,Ubuntu,MIT and GPL-3.0,Y,indirect dependency automatically installed
scenescape-controller,libspatialite8t64:amd64:5.1.0-3build1,Ubuntu,MPL-1.1,Y,indirect dependency automatically installed
scenescape-camcalibration,ca-certificates:20240203~22.04.1,Ubuntu,MPL-2.0,Y,used during initialization
scenescape-controller,ca-certificates:20240203,Ubuntu,MPL-2.0,Y,used during initialization
scenescape-manager,ca-certificates:20240203~22.04.1,Ubuntu,MPL-2.0,Y,used during initialization
scenescape-manager,gecko driver,https://github.com/mozilla/geckodriver/releases,MPL-2.0,Y,imported
scenescape-secrets,ca-certificates:20240203~22.04.1,Ubuntu,MPL-2.0,N,used during initialization
scenescape-secrets,publicsuffix:20211207.1025-1,Ubuntu,MPL-2.0,N,indirect dependency automatically installed
scenescape-camcalibration,certifi==2025.8.3,pypi,MPL-2.0,Y,indirect dependency. auto installed
scenescape-camcalibration,tqdm==4.67.1,pypi,MPL-2.0,Y,imported
scenescape-controller,certifi==2025.8.3,pypi,MPL-2.0,Y,indirect dependency. auto installed
scenescape-controller,tqdm==4.67.1,pypi,MPL-2.0,Y,indirect dependency. auto installed
scenescape-manager,certifi==2025.8.3,pypi,MPL-2.0,Y,indirect dependency. auto installed
scenescape-manager,tqdm==4.67.1,pypi,MPL-2.0,Y,indirect dependency. auto installed
scenescape-controller,libldap2:amd64:2.6.7+dfsg-1~exp1ubuntu8.2,Ubuntu,OpenLDAP Public License,Y,indirect dependency automatically installed
scenescape-manager,libldap-2.5-0:amd64:2.5.19+dfsg-0ubuntu0.22.04.1,Ubuntu,OpenLDAP Public License,Y,indirect dependency automatically installed
scenescape-secrets,libldap-2.5-0:2.5.18+dfsg-0ubuntu0.22.04.3,Ubuntu,OpenLDAP Public License,N,indirect dependency automatically installed
scenescape-secrets,libldap-common:2.5.18+dfsg-0ubuntu0.22.04.3,Ubuntu,OpenLDAP Public License,N,indirect dependency automatically installed
scenescape-controller,pillow==11.3.0,pypi,PIL,Y,indirect dependency. auto installed
scenescape-controller,libpq5:amd64:16.9-0ubuntu0.24.04.1,Ubuntu,PostgreSQL,Y,indirect dependency automatically installed
scenescape-manager,libpq5:amd64:17.5-1.pgdg22.04+1,Ubuntu,PostgreSQL,Y,indirect dependency automatically installed
scenescape-manager,postgresql-15:15.13-1.pgdg22.04+1,Ubuntu,PostgreSQL,Y,Used for database
scenescape-manager,postgresql-client-15:15.13-1.pgdg22.04+1,Ubuntu,PostgreSQL,Y,indirect dependency automatically installed
scenescape-manager,postgresql-client-common:281.pgdg22.04+1,Ubuntu,PostgreSQL,Y,indirect dependency automatically installed
scenescape-manager,postgresql-common:281.pgdg22.04+1,Ubuntu,PostgreSQL,Y,indirect dependency automatically installed
scenescape-manager,postgresql-common-dev:281.pgdg22.04+1,Ubuntu,PostgreSQL,Y,indirect dependency automatically installed
scenescape-camcalibration,matplotlib==3.10.5,pypi,PSF,Y,imported
scenescape-camcalibration,typing_extensions==4.14.1,pypi,PSF,Y,indirect dependency. auto installed
scenescape-controller,matplotlib==3.10.5,pypi,PSF,Y,indirect dependency. auto installed
scenescape-controller,typing_extensions==4.14.1,pypi,PSF,Y,indirect dependency. auto installed
scenescape-manager,matplotlib==3.10.5,pypi,PSF,Y,indirect dependency. auto installed
scenescape-manager,typing_extensions==4.14.1,pypi,PSF,Y,indirect dependency. auto installed
scenescape-camcalibration,libpython3-stdlib:amd64:3.10.6-1~22.04.1,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-camcalibration,libpython3.10-minimal:amd64:3.10.12-1~22.04.10,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-camcalibration,libpython3.10-stdlib:amd64:3.10.12-1~22.04.10,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-camcalibration,python3:3.10.6-1~22.04.1,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-camcalibration,python3-distutils:3.10.8-1~22.04,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-camcalibration,python3-lib2to3:3.10.8-1~22.04,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-camcalibration,python3-minimal:3.10.6-1~22.04.1,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-camcalibration,python3.10:3.10.12-1~22.04.10,Ubuntu,PSF,Y,python runtime
scenescape-camcalibration,python3.10-minimal:3.10.12-1~22.04.10,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-controller,libpython3-stdlib:amd64:3.12.3-0ubuntu2,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-controller,libpython3.12-minimal:amd64:3.12.3-1ubuntu0.7,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-controller,libpython3.12-stdlib:amd64:3.12.3-1ubuntu0.7,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-controller,libpython3.12t64:amd64:3.12.3-1ubuntu0.7,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-controller,python3:3.12.3-0ubuntu2,Ubuntu,PSF,Y,python runtime
scenescape-controller,python3-minimal:3.12.3-0ubuntu2,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-controller,python3-pip:24.0+dfsg-1ubuntu1.2,Ubuntu,PSF,Y,used
scenescape-controller,python3-pkg-resources:68.1.2-2ubuntu1.2,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-controller,python3-setuptools:68.1.2-2ubuntu1.2,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-controller,python3-wheel:0.42.0-2,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-controller,python3.12:3.12.3-1ubuntu0.7,Ubuntu,PSF,Y,python runtime
scenescape-controller,python3.12-minimal:3.12.3-1ubuntu0.7,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-manager,libpython3-stdlib:amd64:3.10.6-1~22.04.1,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-manager,libpython3.10:amd64:3.10.12-1~22.04.10,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-manager,libpython3.10-minimal:amd64:3.10.12-1~22.04.10,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-manager,libpython3.10-stdlib:amd64:3.10.12-1~22.04.10,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-manager,python3:3.10.6-1~22.04.1,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-manager,python3-distutils:3.10.8-1~22.04,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-manager,python3-lib2to3:3.10.8-1~22.04,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-manager,python3-minimal:3.10.6-1~22.04.1,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-manager,python3-pip:22.0.2+dfsg-1ubuntu0.6,Ubuntu,PSF,Y,python runtime
scenescape-manager,python3.10:3.10.12-1~22.04.10,Ubuntu,PSF,Y,python runtime
scenescape-manager,python3.10-minimal:3.10.12-1~22.04.10,Ubuntu,PSF,Y,indirect dependency automatically installed
scenescape-secrets,libpython3.10-minimal:3.10.12-1~22.04.9,Ubuntu,PSF,N,indirect dependency automatically installed
scenescape-secrets,libpython3.10-stdlib:3.10.12-1~22.04.9,Ubuntu,PSF,N,indirect dependency automatically installed
scenescape-secrets,libpython3-stdlib:3.10.6-1~22.04.1,Ubuntu,PSF,N,indirect dependency automatically installed
scenescape-secrets,python3.10:3.10.12-1~22.04.9,Ubuntu,PSF,N,python runtime
scenescape-secrets,python3.10-minimal:3.10.12-1~22.04.9,Ubuntu,PSF,N,indirect dependency automatically installed
scenescape-secrets,python3:3.10.6-1~22.04.1,Ubuntu,PSF,N,indirect dependency automatically installed
scenescape-secrets,python3-minimal:3.10.6-1~22.04.1,Ubuntu,PSF,N,indirect dependency automatically installed
